,adult,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,original_language
76,FALSE,0,124626,tt0113973,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",0.133893,18/02/1995,0,70,Released,,Nico Icon,FALSE,7.3,3,en
77,FALSE,0,27526,tt0112744,"After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.",5.756462,15/11/1995,0,111,Released,"...some lives cross, others collide.",The Crossing Guard,FALSE,6.1,74,en
78,FALSE,44000000,9623,tt0116731,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",6.010579,02/02/1996,0,118,Released,There is no defense.,The Juror,FALSE,5.5,91,en
79,FALSE,0,46785,tt0112445,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,1.196256,01/01/1995,0,85,Released,,The White Balloon,FALSE,7.5,20,fa
80,FALSE,8000000,400,tt0114660,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,4.486179,01/12/1995,529766,116,Released,Protect. Love. Honor. Avenge.,Things to Do in Denver When You're Dead,FALSE,6.7,87,en
81,FALSE,900000,880,tt0112379,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",2.030174,12/09/1995,0,102,Released,A motion picture that celebrates everything you love about life.,Antonia's Line,FALSE,7.2,26,nl
82,FALSE,0,146599,tt0114039,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.",0.252287,26/01/1996,0,115,Released,,Once Upon a Time... When We Were Colored,FALSE,4.5,2,en
83,FALSE,0,188588,tt0113612,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel.",0.531159,22/11/1995,0,108,Released,,Last Summer in the Hamptons,FALSE,0,0,en
84,FALSE,0,8447,tt0112365,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",2.15166,10/09/1995,0,118,Released,An elegant seduction. An erotic deception. A stunning revelation.,Angels and Insects,FALSE,6.3,17,en
85,FALSE,38000000,10534,tt0118158,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,9.568604,02/02/1996,10300000,129,Released,,White Squall,FALSE,6.3,86,en
86,FALSE,16000000,17414,tt0116151,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",4.814825,12/01/1996,0,88,Released,He's about to turn a Five Star Hotel into a three ring circus.,Dunston Checks In,FALSE,5.1,59,en
87,FALSE,0,13997,tt0115697,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",8.963037,01/02/1996,32,87,Released,There's one in every family.,Black Sheep,FALSE,6,124,en
88,FALSE,8169363,2086,tt0113972,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",6.848591,22/11/1995,8175346,90,Released,,Nick of Time,FALSE,6.1,190,en
89,FALSE,0,61548,tt0113490,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",0.411424,14/09/1995,0,91,Released,,The Journey of August King,FALSE,6.7,3,en
90,FALSE,47000000,9095,tt0117002,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",12.866139,23/02/1996,12379402,104,Released,The untold story of Jekyll and Hyde,Mary Reilly,FALSE,5.7,77,en
91,FALSE,14000000,12158,tt0114825,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",9.071127,26/10/1995,19800000,100,Released,A comic tale of horror and seduction.,Vampire in Brooklyn,FALSE,4.5,113,en
92,FALSE,0,9283,tt0115639,"During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",4.670562,09/02/1996,0,112,Released,"Good times never seemed so good,",Beautiful Girls,FALSE,6.6,103,en
93,FALSE,50000000,9208,tt0115759,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",14.957626,09/02/1996,150270147,108,Released,Prepare to Go Ballistic.,Broken Arrow,FALSE,5.7,459,en
94,FALSE,0,40154,tt0113403,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",0.513391,01/12/1995,0,99,Released,The drama. The passion. The intrigue... And the rehearsals haven't even started.,A Midwinter's Tale,FALSE,7.5,6,en
95,FALSE,3000000,406,tt0113247,"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.",12.108196,31/05/1995,0,98,Released,Three Young Friends... One Last Chance.,La Haine,FALSE,7.9,695,fr
96,FALSE,0,45549,tt0111173,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",2.657647,06/12/1994,0,105,Released,No one leaves without paying...,Shopping,FALSE,5.6,13,en
